Date,Close,Volume
2009-12-16,5506.294,468384672.0
2009-12-17,5364.289000000002,516897824.0
2009-12-18,5207.226,502651296.0
2009-12-21,5238.235,332828320.0
2009-12-22,5142.384,444960384.0
2009-12-23,5255.877,412415584.0
2009-12-24,5437.155,597433408.0
2009-12-25,5448.973000000001,501298208.0
2009-12-28,5545.741999999998,566976192.0
2009-12-29,5603.748000000001,592633920.0
2009-12-30,5591.0059999999985,634839168.0
2009-12-31,5631.758000000002,545582720.0
2010-01-04,5637.455,607853760.0
2010-01-05,5694.549,687191936.0
2010-01-06,5682.515,606678953.0
2010-01-07,5542.696,661528320.0
2010-01-08,5582.576999999998,485125504.0
2010-01-11,5591.206,651181568.0
2010-01-12,5719.933000000001,764090111.0
2010-01-13,5663.8719999999985,803558208.0
2010-01-14,5805.48,806563776.0
2010-01-15,5867.641,712108608.0
2010-01-18,5940.176,642559168.0
2010-01-19,5907.210999999998,650985152.0
2010-01-20,5676.959,807480000.0
2010-01-21,5696.691999999999,546370048.0
2010-01-22,5546.071,648591616.0
2010-01-25,5486.108,396965728.0
2010-01-26,5357.462,498613088.0
2010-01-27,5308.0459999999985,393344320.0
2010-01-28,5383.965,380780512.0
2010-01-29,5437.427,434697536.0
2010-02-01,5335.210999999998,428259104.0
2010-02-02,5299.596,406029376.0
2010-02-03,5381.761,459473280.0
2010-02-04,5369.634,429918272.0
2010-02-05,5269.245,428482848.0
2010-02-08,5272.914000000002,283584224.0
2010-02-09,5284.018,258079520.0
2010-02-10,5360.553000000001,254156848.0
2010-02-11,5355.429,232558720.0
2010-02-12,5436.517,239106896.0
2010-02-22,5412.955,273660320.0
2010-02-23,5430.76,334683968.0
2010-02-24,5554.2440000000015,464818048.0
2010-02-25,5652.1709999999985,578679168.0
2010-02-26,5660.489000000001,522661696.0
2010-03-01,5723.48,479726400.0
2010-03-02,5732.683000000001,541199808.0
2010-03-03,5792.34,654115776.0
2010-03-04,5611.221,693855168.0
2010-03-05,5604.17,415676608.0
2010-03-08,5670.77,409263616.0
2010-03-09,5669.553000000001,441853376.0
2010-03-10,5612.815,445899328.0
2010-03-11,5577.96,360103008.0
2010-03-12,5489.164000000002,321796416.0
2010-03-15,5436.191999999999,276419200.0
2010-03-16,5477.5059999999985,252311440.0
2010-03-17,5623.08,412118080.0
2010-03-18,5612.68,453959776.0
2010-03-19,5652.578,436855840.0
2010-03-22,5681.599,490469600.0
2010-03-23,5664.158,447777504.0
2010-03-24,5688.706,491074208.0
2010-03-25,5624.395,443208352.0
2010-03-26,5700.083000000001,417748800.0
2010-03-29,5750.719,555992320.0
2010-03-30,5806.978,537511488.0
2010-03-31,5829.449000000001,548081664.0
2010-04-01,5922.597,657803968.0
2010-04-02,5945.901999999999,627567296.0
2010-04-06,5938.025,553484160.0
2010-04-07,5968.441999999999,593606464.0
2010-04-08,5978.708000000001,613577024.0
2010-04-09,6092.071999999999,682382656.0
2010-04-12,6156.137,842988608.0
2010-04-13,6057.48,874013184.0
2010-04-14,6108.889,636696064.0
2010-04-15,6033.523,601460608.0
2010-04-16,6045.675,459792256.0
2010-04-19,5823.501,669784064.0
2010-04-20,5879.563,628825600.0
2010-04-21,6074.505,799173824.0
2010-04-22,6109.616999999998,884847360.0
2010-04-23,6047.323,751968832.0
2010-04-26,6078.245,650011008.0
2010-04-27,5913.656999999998,666632832.0
2010-04-28,5912.179,520827776.0
2010-04-29,5741.833000000001,643428672.0
2010-04-30,5602.974,619312960.0
2010-05-04,5590.526,400495936.0
2010-05-05,5752.047,560373824.0
2010-05-06,5582.474,658828352.0
2010-05-07,5471.124,586873920.0
2010-05-10,5335.771,551009024.0
2010-05-11,5211.742,544956992.0
2010-05-12,5092.835,462796896.0
2010-05-13,5261.022,463624736.0
2010-05-14,5296.099,484650848.0
2010-05-17,5027.91,397653504.0
2010-05-18,5089.222,491474496.0
2010-05-19,5132.607,479239712.0
2010-05-20,5083.047000000001,474426528.0
2010-05-21,5218.364000000001,570502976.0
2010-05-24,5419.221,770501248.0
2010-05-25,5353.3,607566272.0
2010-05-26,5344.541,449385216.0
2010-05-27,5442.057,581242624.0
2010-05-28,5450.838000000002,571731712.0
2010-05-31,5312.924,562089920.0
2010-06-01,5233.722,553820096.0
2010-06-02,5290.491,395873472.0
2010-06-03,5281.248000000001,526251680.0
2010-06-04,5365.1590000000015,492735296.0
2010-06-07,5364.218000000002,562117888.0
2010-06-08,5415.225,600816000.0
2010-06-09,5548.441999999999,731283072.0
2010-06-10,5566.135,640439680.0
2010-06-11,5514.792,542412864.0
2010-06-17,5409.847,494895488.0
2010-06-18,5198.089,617691776.0
2010-06-21,5313.17,539808960.0
2010-06-22,5371.5790000000015,520575360.0
2010-06-23,5379.564,500910240.0
2010-06-24,5372.4540000000015,381280832.0
2010-06-25,5263.8780000000015,443936352.0
2010-06-28,5199.264,337779008.0
2010-06-29,4929.459,546404672.0
2010-06-30,4880.681,424018048.0
2010-07-01,4786.958,368146656.0
2010-07-02,4740.161,478720160.0
2010-07-05,4726.57,334710272.0
2010-07-06,4863.215,454903616.0
2010-07-07,4927.8420000000015,411420320.0
2010-07-08,4906.455,397365408.0
2010-07-09,5043.199000000001,575481984.0
2010-07-12,5074.206,538494976.0
2010-07-13,5026.496,506512512.0
2010-07-14,5028.837,494438592.0
2010-07-15,4922.894,416400672.0
2010-07-16,4924.294,369822912.0
2010-07-19,5040.439,477463072.0
2010-07-20,5202.943,788054336.0
2010-07-21,5208.424,793840768.0
2010-07-22,5271.348000000001,649538816.0
2010-07-23,5287.148,616923968.0
2010-07-26,5365.135,662125440.0
2010-07-27,5372.026999999999,588565376.0
2010-07-28,5505.106,859523264.0
2010-07-29,5508.057,834583168.0
2010-07-30,5495.755,708961664.0
2010-08-02,5611.644,811763392.0
2010-08-03,5504.449000000001,787247680.0
2010-08-04,5540.324000000001,713929984.0
2010-08-05,5588.145,833048128.0
2010-08-06,5703.749,897114688.0
2010-08-09,5777.606,856291136.0
2010-08-10,5576.901,916121920.0
2010-08-11,5638.679,598365440.0
2010-08-12,5597.166,716002432.0
2010-08-13,5717.664000000002,637250304.0
2010-08-16,5880.69,896313472.0
2010-08-17,5954.686,888727616.0
2010-08-18,5964.663000000001,791232896.0
2010-08-19,5965.575,918962560.0
2010-08-20,5809.469,803431104.0
2010-08-23,5857.605,750763712.0
2010-08-24,5939.676,779649344.0
2010-08-25,5830.502,697856960.0
2010-08-26,5871.945,686648128.0
2010-08-27,5950.344,573890816.0
2010-08-30,6131.59,824796864.0
2010-08-31,6182.489000000001,924447936.0
2010-09-01,6124.545,1069533504.0
2010-09-02,6194.248000000001,932436672.0
2010-09-03,6216.163000000001,979079552.0
2010-09-06,6196.018,964689280.0
2010-09-07,6218.346,782414016.0
2010-09-08,6288.691,756925504.0
2010-09-09,6212.151999999999,1019140224.0
2010-09-10,6307.387,885566784.0
2010-09-13,6440.989000000001,955056704.0
2010-09-14,6475.209,987861888.0
2010-09-15,6365.449000000001,904909568.0
2010-09-16,6190.499,880300288.0
2010-09-17,6209.298000000002,681317248.0
2010-09-20,6162.169,603792000.0
2010-09-21,6169.177,467371584.0
2010-09-27,6337.584,545518464.0
2010-09-28,6305.6680000000015,581528896.0
2010-09-29,6235.839,578081280.0
2010-09-30,6332.361,487154560.0
2010-10-08,6492.4659999999985,721168256.0
2010-10-11,6467.263000000001,1078094336.0
2010-10-12,6465.464,946840768.0
2010-10-13,6517.1590000000015,1084485248.0
2010-10-14,6318.368,1186420096.0
2010-10-15,6348.835,1257543040.0
2010-10-18,6219.533,1227383168.0
2010-10-19,6442.535,947662784.0
2010-10-20,6500.991,1237478912.0
2010-10-21,6577.445,1039117760.0
2010-10-22,6665.05,954239168.0
2010-10-25,6859.055,1276513664.0
2010-10-26,6895.456,1268560768.0
2010-10-27,6829.071999999999,1212514944.0
2010-10-28,6826.241999999998,931764160.0
2010-10-29,6942.156,990835008.0
2010-11-01,7118.962,1195228160.0
2010-11-02,7028.871,1349305344.0
2010-11-03,6894.866,1006853184.0
2010-11-04,7046.199000000001,848461056.0
2010-11-05,7159.764,1021253632.0
2010-11-08,7288.04,1158207104.0
2010-11-09,7329.493,1134644736.0
2010-11-10,7375.121,1176318208.0
2010-11-11,7333.21,1294184320.0
2010-11-12,6871.385,1365796736.0
2010-11-15,7055.876,893519296.0
2010-11-16,6759.749,953364032.0
2010-11-17,6536.392,697925952.0
2010-11-18,6673.411999999998,544148800.0
2010-11-19,6898.236999999999,773725504.0
2010-11-22,7007.132,905503232.0
2010-11-23,6919.095,763711552.0
2010-11-24,7085.451,742568448.0
2010-11-25,7119.0459999999985,833584896.0
2010-11-26,7098.78,679178880.0
2010-11-29,7104.401999999999,632663232.0
2010-11-30,6936.974,923787776.0
2010-12-01,6914.812,529679456.0
2010-12-02,6941.148,606239936.0
2010-12-03,6878.835999999998,482377888.0
2010-12-06,6783.926,464874592.0
2010-12-07,6949.175,534428064.0
2010-12-08,6940.371,551994240.0
2010-12-09,6811.104,525671392.0
2010-12-10,6918.151,439369536.0
2010-12-13,7105.722,690208256.0
2010-12-14,7158.17,726203072.0
2010-12-15,7123.084,666315520.0
2010-12-16,7116.2159999999985,543638144.0
2010-12-17,7120.57,465482816.0
2010-12-20,7049.004,733797184.0
2010-12-21,7099.976,736504320.0
2010-12-22,7025.672,638772160.0
2010-12-23,6891.996,630408256.0
2010-12-24,6764.1590000000015,576744960.0
2010-12-27,6592.999,579694784.0
2010-12-28,6464.953,513666912.0
2010-12-29,6632.47,437006432.0
2010-12-30,6681.355,487437184.0
2010-12-31,6828.982,530127808.0
2011-01-04,6896.758000000002,656700352.0
2011-01-05,6865.589,638697920.0
2011-01-06,6804.593000000002,496703296.0
2011-01-07,6770.147,563112640.0
2011-01-10,6584.035,555054400.0
2011-01-11,6516.86,441202176.0
2011-01-12,6541.56,409228960.0
2011-01-13,6556.845,420547040.0
2011-01-14,6434.863,433508000.0
2011-01-17,6139.999,488930080.0
2011-01-18,6164.286,303845376.0
2011-01-19,6314.32,398339008.0
2011-01-20,6080.93,488161696.0
2011-01-21,6101.094,465941440.0
2011-01-24,5910.35,401276704.0
2011-01-25,5845.759,361565632.0
2011-01-26,5967.19,355576640.0
2011-01-27,6076.094,463748288.0
2011-01-28,6121.61,386729344.0
2011-01-31,6180.679,375192832.0
2011-02-01,6196.807,344501184.0
2011-02-09,6117.7069999999985,381503008.0
2011-02-10,6295.2040000000015,444910208.0
2011-02-11,6397.45,578445952.0
2011-02-14,6508.335,672634176.0
2011-02-15,6497.98,697051008.0
2011-02-16,6592.233,641659520.0
2011-02-17,6632.653,778778432.0
2011-02-18,6565.2930000000015,595731840.0
2011-02-21,6681.1309999999985,643833344.0
2011-02-22,6515.81,778884032.0
2011-02-23,6580.126,578121344.0
2011-02-24,6642.0459999999985,646677184.0
2011-02-25,6661.009,599739840.0
2011-02-28,6732.9940000000015,631644224.0
2011-03-01,6758.663000000001,749998720.0
2011-03-02,6719.864000000001,713606720.0
2011-03-03,6585.856,682659904.0
2011-03-04,6633.425,527464640.0
2011-03-07,6717.399,766069312.0
2011-03-08,6735.213000000002,614416448.0
2011-03-09,6760.111,575162688.0
2011-03-10,6734.333000000001,605422656.0
2011-03-11,6712.639,598285504.0
2011-03-14,6770.313,640217152.0
2011-03-15,6724.036,849322624.0
2011-03-16,6812.78,770634944.0
2011-03-17,6697.396,709618368.0
2011-03-18,6734.257,655192960.0
2011-03-21,6673.241,616635904.0
2011-03-22,6631.214,525998496.0
2011-03-23,6714.998000000001,548100224.0
2011-03-24,6707.258000000002,553523840.0
2011-03-25,6743.758000000002,627669632.0
2011-03-28,6653.061,734084544.0
2011-03-29,6499.911,716163456.0
2011-03-30,6444.911999999998,582245696.0
2011-03-31,6397.669,467321312.0
2011-04-01,6456.601,391813312.0
2011-04-06,6405.636,443875744.0
2011-04-07,6442.491999999998,497091520.0
2011-04-08,6514.463000000002,476098400.0
2011-04-11,6441.647,601646912.0
2011-04-12,6392.541,541288320.0
2011-04-13,6483.691999999999,501337792.0
2011-04-14,6465.4540000000015,525089536.0
2011-04-15,6433.799,530966592.0
2011-04-18,6428.156,594244800.0
2011-04-19,6372.791,630765888.0
2011-04-20,6398.553000000001,636728384.0
2011-04-21,6428.615,582001216.0
2011-04-22,6371.274,585187648.0
2011-04-25,6262.98,530504384.0
2011-04-26,6199.073,441521632.0
2011-04-27,6140.703,438236320.0
2011-04-28,5982.906999999998,439811328.0
2011-04-29,6050.054,336644192.0
2011-05-03,6120.37,378891936.0
2011-05-04,5980.877,437713088.0
2011-05-05,6006.906999999998,327706816.0
2011-05-06,6054.764,339349856.0
2011-05-09,6090.267,337581152.0
2011-05-10,6102.7440000000015,365856544.0
2011-05-11,6087.311,420989760.0
2011-05-12,5993.025,377613504.0
2011-05-13,6016.499,346528864.0
2011-05-16,6012.85,315452512.0
2011-05-17,6012.2159999999985,399265888.0
2011-05-18,6044.1190000000015,340334272.0
2011-05-19,6033.739000000001,416003136.0
2011-05-20,6019.849,325821664.0
2011-05-23,5830.135,447557888.0
2011-05-24,5803.425,357276544.0
2011-05-25,5707.334,360884352.0
2011-05-26,5645.018,371435040.0
2011-05-27,5532.423000000002,377073216.0
2011-05-30,5488.385,321248544.0
2011-05-31,5580.799,327770336.0
2011-06-01,5638.12,333026688.0
2011-06-02,5560.029,388756096.0
2011-06-03,5651.449000000001,344055744.0
2011-06-07,5711.265,311049792.0
2011-06-08,5716.161,361494400.0
2011-06-09,5604.776,350920864.0
2011-06-10,5604.16,328969152.0
2011-06-13,5588.076999999998,275858624.0
2011-06-14,5658.383000000002,391871424.0
2011-06-15,5597.467,345483712.0
2011-06-16,5486.554,337503008.0
2011-06-17,5439.377,326494720.0
2011-06-20,5357.125,301836736.0
2011-06-21,5423.392,338871776.0
2011-06-22,5431.758000000002,326196288.0
2011-06-23,5544.866,444544736.0
2011-06-24,5678.887,646001856.0
2011-06-27,5750.858,604095424.0
2011-06-28,5772.462,495430400.0
2011-06-29,5720.075,474372960.0
2011-06-30,5816.118,540892096.0
2011-07-01,5838.916,515450272.0
2011-07-04,5967.868,675579904.0
2011-07-05,5993.281,629081984.0
2011-07-06,6032.566999999999,584875392.0
2011-07-07,6056.592,670014848.0
2011-07-08,6039.099,484209088.0
2011-07-11,6095.026999999999,547807808.0
2011-07-12,6026.186,626200768.0
2011-07-13,6121.501,610498880.0
2011-07-14,6138.655,693642624.0
2011-07-15,6177.972,780367872.0
2011-07-18,6197.9,727200704.0
2011-07-19,6129.076,583437504.0
2011-07-20,6122.268,505428416.0
2011-07-21,6055.639,449396384.0
2011-07-22,6082.8290000000015,439921824.0
